state,TL,TC,TR,ML,MC,MR,BL,BC,BR
_+_+_+_+X+O+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+X+_+_+X+ +O,0.0,0.0,0.8999998650679957,0.0,0.9999999999999998,0.8999982472560828,0.0,0.507377910532242,0.0
O+X+_+X+_+_+ + +O,0.045331200000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004
X+O+X+X+_+_+ + +O,0.0,0.0,0.0,0.0,0.604787068755216,0.3196050591293883,0.6957540433637646,0.7733274677245658,0.0
X+O+X+X+_+_+ +O+O,0.0,0.10240000000000003,0.0,0.0,0.0,0.0,0.0,0.12800000000000006,0.0
_+O+X+X+_+_+ + +O,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.06480000000000001
O+X+X+_+_+X+X+O+O,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
O+X+X+_+_+_+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
X+_+O+X+X+O+ + + ,0.0,0.38580899138982144,0.0,0.0,0.0,0.0,0.4251224563169511,0.4597673023218171,0.9999999999999998
X+_+O+X+X+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+X+_+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+O+O+X+X+O,0.999999994210396,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+X+O+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+O+O+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+_+_+ +X+ ,0.0,0.0,0.3914103586659399,0.7015469472849218,0.8968173845375451,0.4447360112087588,0.6835570637199814,0.0,0.8148271198255328
X+O+X+_+_+_+ + + ,0.0,0.0,0.0,0.3947835657085026,0.8840538591578861,0.43767850785379736,0.6166221326292768,0.7410612228672093,0.6844838433808134
X+O+X+_+_+X+O+X+O,0.0,0.0,0.0,0.4999999999999999,0.4999970769967255,0.0,0.0,0.0,0.0
O+_+_+_+_+X+ + +X,0.0,0.7707196452788173,0.8750316820093897,0.6315495316223642,0.6063653942247949,0.0,0.6382055285343969,0.5391971811144457,0.0
O+_+_+X+_+X+ +O+X,0.0,0.2943499277532679,0.08986073174558043,0.0,0.4323062471985848,0.0,0.007742982898279081,0.0,0.0
O+_+_+X+_+X+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+_+X+X+O+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+_+X+X+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+_+X+_+ + + ,0.0,0.1111438893342378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+X+_+_+ +O+O,0.041472000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.20603520000000008,0.0
O+X+_+X+O+X+O+X+ ,0.0,0.0,0.999972124068502,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
O+_+_+X+O+X+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+O+X+O+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+_+_+X+X+X+X+O,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
O+O+_+O+X+X+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+O+_+_+X+X+X+ +O,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+_+_+ +X+X,0.0,0.0,0.0,0.0,0.0,0.0,6.378519860393241e-05,0.0,0.0
X+O+X+O+_+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+_+_+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+_+_+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+_+_+X+_+X+ +O,0.0,0.2975459306700801,0.0,0.0,0.0,0.0,0.0,0.0,0.19600000000000006
X+_+O+_+X+_+ + + ,0.0,0.344951225743708,0.0,0.3901461719760005,0.0,0.5270723635426645,0.31628269752591764,0.33317817305490915,0.8175123665376012
X+_+O+_+X+_+ + +O,0.0,0.0,0.04779648000000001,0.0,0.0,0.0,0.0,0.0,0.14123520000000006
_+O+X+_+_+_+X+X+O,0.6643657245080044,0.0,0.0,0.23400343331888626,0.7829698324011221,0.0,0.0,0.0,0.0
_+O+X+_+_+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.028800000000000006,0.0,0.0,0.0
X+O+X+O+X+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+O+X+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+X+X+_+O+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+_+O+_+X+O+X,0.5086252246986593,0.9999999999999998,0.0,0.4842823330997347,0.0,0.8999999999999997,0.0,0.0,0.0
X+_+X+_+O+O+X+O+X,0.0,0.9999996786123916,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
_+X+_+_+O+X+ + + ,0.8392513696794437,0.0,0.7765911003357621,0.6605366810077106,0.0,0.0,0.7825261385191256,0.617926484963348,0.7974668875635721
X+X+O+_+O+X+ +X+O,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.9999999999999998,0.0,0.0
X+X+O+_+O+X+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+_+O+X+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+_+O+X+ + +O,0.0,0.0,0.0,0.0,0.2365396197231177,0.0,0.0,0.0,0.0
_+_+_+_+X+X+ +O+ ,0.17590531819956734,0.15606000143098647,0.24735612554598696,0.5049504368783491,0.0,0.0,0.28168024815489145,0.0,0.4351388799699025
_+X+_+X+O+X+ + +O,0.9999999999999998,0.0,0.8999999993294125,0.0,0.0,0.0,0.8999999999968289,0.8999999999999997,0.0
_+X+X+X+O+X+ +O+O,0.9999997428899132,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
_+_+_+X+O+X+ + +O,0.0,0.0,0.0,0.0,0.02343244522175596,0.0,0.0,0.0,0.0
_+O+X+_+X+_+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,4.8647818313496e-09,0.0,0.0
_+O+X+_+X+_+O+O+X,0.0,0.2,0.0,0.0,0.0,0.0,0.488,0.0,0.0
_+_+O+O+X+O+X+X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+O+X+_+ +X+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+_+_+ +X+ ,0.0,0.0,0.0,0.05159287499427776,0.0,0.0,0.0,0.0,0.0
_+_+X+_+O+X+ + + ,0.7497478495492358,0.5322090191552648,0.0,0.5047776957137139,0.0,0.0,0.40347183359098815,0.5418509542044498,0.8383767024371078
_+X+X+_+O+X+ + +O,0.9999999999999998,0.0,0.0,0.5777759422869366,0.0,0.0,0.6481680040615669,0.15847157922329097,0.0
_+X+X+_+O+X+ +O+O,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.08784000000000003,0.0
_+_+X+_+O+X+ + +O,0.0,0.0,0.0,0.0,0.09851824736527716,0.0,0.0,0.0,0.16830202901155478
_+_+X+_+O+_+ + + ,0.0,0.0,0.0,0.0,0.09134596067626187,0.0,0.0,0.0,0.0
_+O+_+X+X+_+ + +O,0.0,0.06422400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.2306068599026696
_+X+_+_+_+O+ + +X,0.5846904552522075,0.0,0.5440234786792957,0.5881185161266015,0.8642504521034573,0.0,0.394430883313926,0.36352750020032415,0.0
X+X+_+_+_+O+ +O+X,0.0,0.0,0.0005583147680897173,0.19113628529740945,0.0,0.0,0.000700591123940118,0.0,0.0
_+X+X+O+X+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
_+X+X+O+X+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+_+_+_+ +X+ ,0.4843871369643598,0.0,0.0,0.38565871872709706,0.4990617139037482,0.4043613911360803,0.4450500074392668,0.0,0.4996762550864558
_+O+X+_+X+X+O+X+O,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0
_+O+X+O+X+X+O+X+O,0.0,0.41611392,0.0,0.2952,0.0,0.0,0.0,0.0,0.0
_+O+X+_+_+X+O+X+O,0.0,0.05313600000000001,0.0,0.0,0.0,0.0,0.032400000000000005,0.0,0.0
_+O+X+_+_+_+ +X+O,0.0,0.005832,0.0,0.0,0.0,0.0,0.0,0.0,0.007905600000000002
X+_+X+_+_+O+X+ +O,0.0,0.0,0.0,0.1972535374913487,0.0346104699331595,0.0,0.0,0.0,0.0
X+_+X+_+_+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.29487341305515424,0.0,0.0,0.0594187911630029
_+O+_+_+_+_+ +X+X,0.39643377181806266,0.0,0.560951116755025,0.18416400702676927,0.44718461624767786,0.20260540117374887,0.687484165695171,0.0,0.0
_+O+X+X+_+O+O+X+X,0.41611392,0.0,0.0,0.0,0.4999727774106464,0.0,0.0,0.0,0.0
_+O+X+X+O+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
_+O+_+X+_+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+X+_+O+O+O+X,0.0,0.7378560000000001,0.0,0.0,0.0,0.36000000000000004,0.2,0.0,0.0
X+_+O+X+X+_+ +O+O,0.0,0.0,0.16000000000000006,0.0,0.0,0.0,0.0,0.67232,0.0
X+X+_+_+_+O+X+O+ ,0.0,0.0,0.0,0.0,0.32118292822912875,0.0,0.0,0.0,0.15848761010497972
X+_+_+_+_+O+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+O+_+_+ +O+X,0.0,0.08366104618020814,0.0,0.0,0.08806504543088288,0.3113963646553489,0.0,0.0,0.0
O+O+X+_+_+X+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+X+_+_+_+O+ + ,0.8646875710936425,0.0,0.0,0.5773142741471067,0.35415701308426245,0.276610892276067,0.0,0.5936548877944351,0.6360531201072624
_+O+_+X+X+_+ +O+X,0.048416565353313484,0.0,0.07350214817574645,0.0,0.0,0.0028499341391953945,0.0019122853936566094,0.0,0.0
_+_+X+O+_+X+ + + ,0.4901846813966625,0.35194319185166273,0.0,0.0,0.3295129391146435,0.0,0.6261340893885774,0.25463869174872555,0.7829234019245476
_+X+_+_+O+_+X+ + ,0.8345790599279239,0.0,0.6305402002315896,0.8055711243266781,0.0,0.831787606605757,0.0,0.6931452152421287,0.8281884631702434
X+X+_+_+O+_+X+ +O,0.0,0.0,0.2385477046191383,0.3372881645047945,0.0,0.10132503367636113,0.0,1.3633656478679355e-05,0.0
X+X+_+_+O+_+X+O+O,0.0,0.0,0.0,0.0,0.22962816000000005,0.0,0.0,0.2,0.0
_+X+_+_+O+_+X+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04133306880000001
_+_+O+_+_+X+X+ + ,0.8732435193791038,0.787281945801961,0.0,0.4837992752182989,0.6056921256027931,0.0,0.0,0.3720401912200025,0.5610223402706398
_+_+O+X+_+X+X+ +O,0.3887455222894047,0.053915850419208204,0.0,0.0,0.6733794012408638,0.0,0.0,0.001234172585211758,0.0
_+_+O+X+_+X+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700101177344001,0.0
_+_+O+_+_+X+X+ +O,0.0,0.0,0.010760491008000004,0.0,0.0,0.0,0.0,0.0,0.1260204076042814
_+_+_+X+_+_+O+X+ ,0.5279615507069177,0.3765791053484018,0.7894949988032278,0.0,0.8863673114774715,0.5732320679676866,0.0,0.0,0.698766892097421
_+X+_+_+O+_+ +X+O,0.0,0.0,0.0,0.0,0.16152738760855456,0.0,0.0,0.0,0.13936016037762333
_+O+X+_+_+_+ + + ,0.0,0.08027418009600003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+_+X+X+_+X+O+O,0.06480000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5904,0.0
X+_+_+O+O+X+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+X+X+O+X+O,0.9999999999999998,0.499999988957206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+X+O+_+O+X+X+O,0.0,0.0,0.0,0.0,0.9999999999999342,0.0,0.0,0.0,0.0
X+O+X+X+X+O+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+X+_+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+_+_+X+X+O+ +O,0.0,0.2360468128368101,0.3389146237525633,0.7828659109557254,0.0,0.0,0.0,0.9999999999999998,0.0
X+_+_+_+_+O+ + +X,0.0,0.40816845353407855,0.3689212379225622,0.33617583017691904,0.8838414393470568,0.0,0.4033859531234024,0.2695781747235997,0.0
X+X+_+X+_+O+O+O+X,0.0,0.0,0.0,0.0,5.986310706507393e-07,0.0,0.0,0.0,0.0
X+X+_+X+O+O+O+O+X,0.0,0.0,0.0,0.0,0.91410065408,0.0,0.2,0.0,0.0
X+_+_+_+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.028800000000000006,0.0,0.1929725889303676,0.0
_+O+X+X+_+O+ + +X,0.13995903851200514,0.0,0.0,0.0,0.7816360081264446,0.0,0.08746672520960411,0.17997009237009487,0.0
_+O+X+X+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+O+X+_+_+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+X+_+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+X+_+_+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07289533440000001
X+_+O+_+O+_+X+X+ ,0.0,0.0,0.0,0.5247787349523648,0.0,0.2396695034909182,0.0,0.0,0.26523027027798585
X+X+O+_+O+_+X+X+O,0.0,0.0,0.0,0.4999999999999914,0.0,0.9999999999999998,0.0,0.0,0.0
X+X+O+_+O+O+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+_+O+_+X+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+_+O+_+X+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+X+_+X+O+O+X+O,0.0,0.1,0.0,0.0,0.0,0.244,0.0,0.0,0.0
_+_+X+_+_+O+ +X+O,0.0,0.0,0.0,0.0,0.0,0.5346510649970573,0.0,0.0,0.02011392000000001
X+_+X+_+_+X+O+ +O,0.0,0.7712261644507383,0.0,0.4300842255634341,0.19057905411055245,0.0,0.0,0.9999999999999998,0.0
_+_+X+_+_+X+O+ +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+X+_+_+ + +O,0.0,0.21960000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.39317759999999996
_+_+O+X+_+X+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+X+X+X+ +O,0.0,0.0,0.4999999999999195,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+O+X+_+X+ +O,0.0,0.15811200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+X+_+X+ +O,0.0,0.0,0.2334475403224905,1.6086173373901917e-06,0.0,0.40010596869676507,0.0,7.11740992565276e-07,0.0
O+X+_+_+X+_+X+O+O,0.28101760000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.3458316800000001,0.0
O+_+X+X+O+_+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+_+X+_+ + + ,0.0,0.0,0.1924509271460084,0.2965200136818554,0.0,0.2104014706906189,0.3588824458065004,0.2427761042550265,0.44849346991314265
X+O+_+_+X+_+ + +O,0.0,0.02609770752000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01684800000000001
_+X+X+X+_+O+ +O+O,0.0,0.0,0.0,0.0,0.0,0.32763049418752005,0.0,0.06480000000000001,0.0
_+_+_+_+O+X+ + +X,0.5504655574840632,0.7764498731226308,0.8390399563086974,0.3750995624096292,0.0,0.0,0.5946548787007018,0.5999703463879753,0.0
X+O+_+_+O+X+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+_+O+X+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21949342720000006,0.0
X+_+X+X+O+X+ +O+O,0.0,0.9999992153622832,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
X+_+X+X+O+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+X+_+O+_+ +X+O,0.9999999999999998,0.0,0.0,0.7619074193430602,0.0,0.8771266056861016,0.4784055764370841,0.0,0.0
_+X+X+_+O+_+O+X+O,0.0,0.0,0.0,0.0,0.6564872694936407,0.0,0.2341423412917077,0.0,0.0
_+X+X+_+O+_+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+O+_+_+O+X+X+X+O,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0
X+O+_+O+O+X+X+X+O,0.0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.0,0.0
_+_+O+_+X+X+X+ +O,0.15680568015678578,0.255094172475489,0.0,0.44999999999999984,0.0,0.0,0.0,0.30181295164401195,0.0
X+_+O+_+X+X+X+O+O,0.0,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0
O+_+X+O+X+_+ + +X,0.0,0.4257118519793509,0.0,0.0,0.0,0.6332088714979376,0.9999999999999998,0.2943981203180258,0.0
O+_+X+O+X+_+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+_+X+O+_+_+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+O+X+_+_+X+O+ ,0.296354347027646,0.0,0.0,0.0,0.17618079535354833,0.616656886823818,0.0,0.0,0.1800000059238164
_+X+O+X+X+_+X+O+O,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0
_+X+O+X+_+_+X+O+O,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.22480000000000008,0.2
_+X+O+_+_+_+X+O+ ,0.0,0.0,0.04046400000000002,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+_+O+X+O+ ,0.16199999602459414,0.0,0.4400974275488942,0.0,0.057431786764055325,0.0,0.0,0.0,1.1404731895591535e-10
_+_+_+X+_+O+X+O+ ,0.0,0.0,0.0,0.0,0.0,0.04059648000000002,0.0,0.0,0.0
X+X+_+_+X+O+ + +O,0.0,0.0,0.9999999999999998,0.198376925856668,0.0,0.0,0.2737502845613113,0.4613402495666152,0.0
X+X+_+_+X+O+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+X+O+_+X+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+X+X+ + + ,0.8316305390997272,0.3542247883956919,0.5595264435141252,0.0,0.0,0.0,0.7248283142231671,0.5972340561638537,0.6161538322921566
X+X+O+O+X+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+O+O+X+X+ + +O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13281408000000006
_+_+_+O+X+X+ + +O,0.0,0.0,0.0,0.20561100680672112,0.0,0.0,0.0,0.0,0.0
_+X+X+_+_+O+ + + ,0.7172710345439058,0.0,0.0,0.6014467965846747,0.4962729040180124,0.0,0.22388570247755685,0.2271632324074593,0.42999470024272174
_+X+X+X+_+O+ + +O,0.39876095465970335,0.0,0.0,0.0,0.667020394693975,0.0,0.16646768335130682,0.094154740603987,0.0
_+_+X+_+_+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.10271409666658764,0.0,0.0,0.0
X+_+_+X+_+O+ + + ,0.0,0.2540901860514819,0.4025451311890063,0.0,0.3826839890560382,0.0,0.7001823810744796,0.28290415955997145,0.5705958998439777
X+_+X+X+O+O+ + +O,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
X+_+_+_+_+O+ + + ,0.0,0.0,0.0,0.0,0.0,0.03823499789035244,0.0,0.0,0.0
_+_+X+_+X+X+O+ +O,0.5539792709162725,0.4330375144595167,0.0,0.8999999544812713,0.0,0.0,0.0,0.9999999999999998,0.0
_+_+_+O+_+_+ +X+X,0.6257935380863784,0.14104093352990135,0.2330492174178135,0.0,0.4536069926762021,0.4840216652444268,0.8326400355968535,0.0,0.0
X+_+_+O+_+_+O+X+X,0.0,2.760293158893388e-05,0.6552225754392131,0.0,0.4391999999999816,0.3849965952770649,0.0,0.0,0.0
X+_+_+O+_+O+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+_+O+_+_+O+X+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+_+X+X+ +X+O,0.4647595444321516,0.5439022335636063,0.0,0.3833695773865794,0.0,0.0,2.1267647932558702e-05,0.0,0.0
_+_+O+_+X+X+O+X+O,0.0,0.0,0.06480000000000001,0.0,0.0,0.0,0.2662720000000001,0.0,0.0
X+_+X+_+O+_+X+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13163049418752,0.0
O+_+X+_+_+_+X+X+O,0.0,0.40250401664082097,0.0,0.3883998661669516,0.9999999999999998,0.6611008255009443,0.0,0.0,0.0
O+_+X+_+_+O+X+X+O,0.12800000000000006,0.0,0.0,0.0,0.0,0.19600000000000006,0.0,0.0,0.0
X+O+_+X+_+X+ +O+ ,0.0,0.0,0.0,0.0,0.488,0.0,0.5186690413343823,0.0,0.11282236197729027
X+O+_+X+_+X+ +O+O,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3280000000000001,0.0
X+O+_+_+_+X+ +O+ ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+X+_+X+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
O+X+X+_+X+X+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O+X+_+_+X+X+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000006,0.2
_+X+_+O+_+_+ + +X,0.6603843898066641,0.0,0.5552224533495456,0.0,0.8978305687887442,0.5883995880653996,0.7894993918653663,0.4156511196612287,0.0
_+X+_+O+X+_+ +O+X,0.6356015918745668,0.0,0.12892096339839393,0.0,0.0,0.0,0.5123779776852531,0.0,0.0
_+X+_+O+X+_+O+O+X,0.0,0.0,0.0,0.2,0.0,0.0,0.10627200000000002,0.0,0.0
_+_+X+O+O+X+ +X+ ,0.7468680898665203,0.35030278370953233,0.0,0.0,0.0,0.0,0.08463312960698792,0.0,0.6522421088288111
X+O+X+O+O+X+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+O+X+ +X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10627200000000002
_+_+X+O+O+X+ + + ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X+_+X+X+X+O+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0
X+_+X+X+X+O+O+O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+X+X+O+ +O+O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000006,0.0
X+_+O+_+_+X+O+X+O,0.0,0.0,0.0,0.0,0.0,0.0,0.08784000000000003,0.0,0.0
X+_+X+_+O+_+ +X+O,0.0,0.44999999999999984,0.0,0.6376552051564081,0.0,0.3738286222760083,0.4096342608451057,0.0,0.0
X+_+X+_+O+_+O+X+O,0.0,0.0,0.0,0.0,0.2,0.0,0.3100511556853826,0.0,0.0
_+_+X+_+O+_+ +X+O,0.0,0.0,0.0,0.0,0.05873836953600003,0.0,0.0,0.0,0.028318118400000005
_+_+_+X+O+X+ +O+X,0.4920323905943889,0.9999999999999998,0.8999999972115906,0.0,0.0,0.0,0.6889639833449371,0.0,0.0
X+O+_+X+O+X+O+O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+X+_+X+O+_+ +X+O,0.9999999999999998,0.0,0.89999999999773,0.0,0.0,0.8999999999999932,0.8999999999997759,0.0,0.0
_+X+_+X+O+_+ + +O,0.0,0.0,0.0,0.0,0.03904024449024002,0.0,0.0,0.0,0.06185098675519491
X+X+_+_+O+_+ +O+X,0.0,0.0,0.6946424104693099,0.4884495134653458,0.0,0.3081966270254269,0.3650272211269521,0.0,0.0
_+_+_+X+X+_+O+ + ,0.2810797675040884,0.2691507022113368,0.3260571833441785,0.0,0.0,0.5968286368908874,0.0,0.5515196874985601,0.3511705036262367
X+_+_+X+X+_+O+ +O,0.0,0.4504969994807621,0.7504710070389373,0.0,0.0,0.8999999989731782,0.0,0.9999999999999998,0.0
_+_+_+X+_+_+O+ + ,0.0,0.0,0.0,0.0,0.0,0.0,0.1789466135986179,0.0,0.0
_+X+O+X+_+O+ + +X,0.07195436457839181,0.0,0.0,0.0,0.625078550509918,0.0,0.3239999944971728,0.29603304880462816,0.0
X+X+O+X+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,5.986310706507398e-07,0.0,0.0
_+X+O+X+_+O+ +O+X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+O+X+_+O+ + +X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_+_+X+O+X+_+ + + ,0.6904104295105975,0.18926065292070648,0.0,0.0,0.0,0.10891965901972818,0.5710094868690561,0.4615330143318112,0.5664346266622513
_+_+X+O+X+X+ + +O,0.4859231853941405,0.3459193562142947,0.0,0.0,0.0,0.0,0.8999999999999997,0.7823683708008841,0.0
X+X+_+O+_+_+X+ +O,0.0,0.0,0.7976716514490179,0.0,0.4704558239560496,0.5738533425513286,0.0,0.2579545034720835,0.0
X+X+_+O+_+X+X+O+O,0.0,0.0,0.4999999996891731,0.0,0.0,0.0,0.0,0.0,0.0
X+X+_+O+_+_+X+O+O,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.36000000000000004,0.0
X+X+_+O+_+_+ + +O,0.0,0.0,0.0,0.0846240210754575,0.0,0.0,0.0,0.0,0.06480000000000001
O+_+X+X+_+X+X+O+O,0.0,1.2544169174173504e-05,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0
O+_+X+X+_+X+ +O+O,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
